Tempo,Referencia_Temperatura,Saida_Temperatura,Sinal_Controle_Temperatura,Erro_Temperatura
3168,30,30.0002942306162,10.3803952272539,-0.000294230616244562
3186,30,30.0001827778736,10.3807399314064,-0.000182777873629192
3204,30,30.0000600256934,10.3811718514756,-6.00256934220056e-05
3222,30,29.9999370896804,10.3816279189909,6.29103195670666e-05
3240,30,29.9998339627332,10.3820127710844,0.00016603726682618
3258,30,29.9997654052064,10.3822711085844,0.000234594793607101
3276,30,29.9997388014654,10.3823747636411,0.000261198534598606
3294,30,29.9997553685367,10.3824039779488,0.00024463146333531
3312,30,29.999807575122,10.382282019247,0.000192424877965891
3330,30,29.999882782919,10.3820471404294,0.000117217080994436
3348,30,29.9999660014616,10.3817518358769,3.39985384165686e-05
3366,30,30.0000496376618,10.3814424067803,-4.9637661835078e-05
3384,30,30.0001200019898,10.3811820763519,-0.00012000198984552
3402,30,30.0001668198759,10.3810088579588,-0.000166819875911273
3420,30,30.0001849597044,10.3809404240833,-0.000184959704427001
3438,30,30.000173794947,10.3809174301959,-0.00017379494695291
3456,30,30.0001385160361,10.3809967074497,-0.000138516036088276
3474,30,30.0000878117344,10.3811518141122,-8.78117344136342e-05
3492,30,30.0000318389859,10.3813471217403,-3.18389859401691e-05
3510,30,29.9999752976892,10.381556807182,2.47023107924349e-05
3528,30,29.9999274332106,10.3817353488329,7.25667894130311e-05
3546,30,29.9998951566714,10.3818568650781,0.000104843328568194
3564,30,29.9998818881887,10.3819083200207,0.000118111811282517
3582,30,29.9998884849984,10.3819251720838,0.000111515001570694
3600,30,29.9999116412134,10.3818721884855,8.83587866198354e-05
3618,30,29.9999456491441,10.3817664729842,5.4350855858587e-05
3636,30,29.999983706514,10.3816316944495,1.62934860341579e-05
3654,30,30.0000222826496,10.3814889680332,-2.22826496063533e-05
3672,30,30.0000550419734,10.3813677623471,-5.50419733755803e-05
3690,30,30.0000771780249,10.3812858606968,-7.71780249202436e-05
3708,30,30.0000862080838,10.3812524497686,-8.62080837826795e-05
3726,30,30.0000817071364,10.381238871801,-8.17071364345168e-05
3744,30,30.00006596339,10.3812727164738,-6.596338997511e-05
3762,30,30.0000429055861,10.3813421534465,-4.29055860529104e-05
3780,30,30.0000172345388,10.3814307572058,-1.72345387774442e-05
3798,30,29.9999910257196,10.3815279068747,8.97428043700188e-06
3816,30,29.9999685686899,10.3816116246953,3.14313101057451e-05
3834,30,29.9999531147221,10.3816697412086,4.68852779107465e-05
3852,30,29.9999463053929,10.3816960094414,5.36946070930355e-05
3870,30,29.9999487116021,10.3817060831006,5.12883978665002e-05
3888,30,29.9999588986427,10.3816835988649,4.11013572652053e-05
3906,30,29.9999742957128,10.3816361411152,2.57042871538715e-05
3924,30,29.9999918033641,10.3815743966492,8.19663589268771e-06
3942,30,30.0000097670534,10.3815079321451,-9.7670533740768e-06
3960,30,30.0000252258734,10.3814507353599,-2.52258733901556e-05
3978,30,30.000035898091,10.3814112485593,-3.58980909815898e-05
3996,30,30.00004055406,10.381394021551,-4.05540599892618e-05
4014,30,30.0000388996097,10.3813857502061,-3.88996096845062e-05
4032,30,30.0000319290991,10.3813997271904,-3.19290991228627e-05
4050,30,30.0000214186484,10.3814306905794,-2.14186483873391e-05
4068,30,30.0000095303587,10.3814711505182,-9.53035870310259e-06
4086,30,29.999997209639,10.3815167924481,2.79036102313057e-06
4104,30,29.9999864729608,10.3815567882836,1.35270391865561e-05
4122,30,29.9999788766862,10.3815853167554,2.11233137576983e-05
4140,30,29.9999752414716,10.3815992621702,2.47585284220975e-05
4158,30,29.9999759439161,10.3816055638576,2.40560839372961e-05
4176,30,29.999980374093,10.3815964338455,1.9625907043519e-05
4194,30,29.9999873745613,10.3815752036943,1.26254386678681e-05
4212,30,29.9999955214632,10.3815467174514,4.47853676988075e-06
4230,30,30.0000040313135,10.3815152312627,-4.03131348036823e-06
4248,30,30.0000114961463,10.3814876115793,-1.14961462713836e-05
4266,30,30.0000168067356,10.381467962499,-1.68067355872381e-05
4284,30,30.0000193326125,10.381458616777,-1.93326125312865e-05
4302,30,30.0000188626361,10.3814533765264,-1.88626361072863e-05
4320,30,30.0000158181009,10.381458788585,-1.58181008700353e-05
4338,30,30.0000110026824,10.3814725345623,-1.10026823740839e-05
4356,30,30.0000054202568,10.3814911839318,-5.42025682648273e-06
4374,30,29.9999995090832,10.3815130649683,4.90916789885887e-07
4392,30,29.9999942376212,10.3815326845256,5.76237880878239e-06
