Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Sinal_Controle_Temperatura,Sinal_Controle_Umidade,Erro_Temperatura,Erro_Umidade
9594,36,55,36.0014659091163,55.0037694303927,6.38934974626509,14.4020742526089,-0.00146590911625566,-0.00376943039265143
9612,36,55,36.000780334166,55.0030735425907,6.39171318209993,14.4042712500458,-0.000780334165966678,-0.00307354259072667
9630,36,55,36.0003443369988,55.0024830868283,6.39331704539655,14.406765399828,-0.000344336998750805,-0.00248308682834875
9648,36,55,36.0001496601423,55.0026393454758,6.39378839094595,14.4055658996198,-0.000149660142298558,-0.00263934547578515
9666,36,55,36.0001856744015,55.0030785469914,6.39425973649535,14.4023676586523,-0.00018567440150008,-0.00307854699140364
9684,36,55,36.0003892612162,55.0029987626723,6.39325665162659,14.401168158444,-0.000389261216241721,-0.00299876267233401
9702,36,55,36.0006981656428,55.0020113678962,6.39225356675782,14.4052595934847,-0.000698165642759818,-0.00201136789620193
9720,36,55,36.0010775944513,55.0006796125613,6.39125048188906,14.4109470378376,-0.00107759445134548,-0.000679612561256704
9738,36,55,36.0015457091296,55.0001420209504,6.3902473970203,14.4134411876198,-0.0015457091296156,-0.000142020950448796
9756,36,55,36.0019149004664,55.0006813554206,6.38924431215153,14.4125226902066,-0.00191490046636744,-0.000681355420638852
9774,36,55,36.0020843377363,55.0015192032857,6.38971565770093,14.4104045227027,-0.00208433773631356,-0.00151920328571009
9792,36,55,36.0020477983339,55.0021475568702,6.39018700325033,14.4082863551988,-0.00204779833387647,-0.00214755687017032
9810,36,55,36.001882649615,55.0023821552565,6.39065834879974,14.4073678577855,-0.00188264961501972,-0.00238215525646979
9828,36,55,36.0016570919499,55.0022993154937,6.39226221209635,14.4083131633233,-0.00165709194986619,-0.00229931549366569
9846,36,55,36.0015222752544,55.0022083081487,6.39273355764576,14.409258468861,-0.00152227525441617,-0.0022083081486528
9864,36,55,36.0014767781858,55.0024670372451,6.39320490319516,14.4083399714478,-0.00147677818584668,-0.00246703724511121
9882,36,55,36.001489012653,55.0028141573865,6.39367624874456,14.4051417304803,-0.00148901265304602,-0.00281415738652413
9900,36,55,36.0016242856119,55.0028221453275,6.39414759429396,14.4039422302721,-0.00162428561188932,-0.00282214532749236
9918,36,55,36.0017921208256,55.0021419403891,6.39461893984336,14.4080336653128,-0.0017921208255558,-0.00214194038907323
9936,36,55,36.0020262643847,55.0011917770924,6.3936158549746,14.4121251003534,-0.00202626438472464,-0.00119177709236595
9954,36,55,36.0023556505224,55.0011110439983,6.39261277010583,14.4130704058912,-0.00235565052238229,-0.00111104399825734
