Tempo,Referencia_Temperatura,Saida_Temperatura,Controle_Temperatura,Erro_Temperatura
7344,36,35.9976574713566,4.85373395566348,0.0023425286433536
7362,36,35.9985875286674,4.85009515062086,0.00141247133264955
7380,36,35.9996105442915,4.84645634557825,0.000389455708479147
7398,36,36.0005388236352,4.84281754053564,-0.000538823635167773
7416,36,36.0013653491357,4.84097567046575,-0.00136534913571751
7434,36,36.0018412601765,4.83913380039586,-0.00184126017648367
7452,36,36.0019632560725,4.83921208349753,-0.00196325607252845
7470,36,36.0017427328915,4.83929036659921,-0.00174273289150051
7488,36,36.0013487781479,4.84091338434576,-0.00134877814788581
7506,36,36.000796122737,4.84253640209231,-0.000796122737014571
7524,36,36.0002587734933,4.84415941983886,-0.000258773493342801
7542,36,35.9997460111379,4.84578243758541,0.000253988862077392
7560,36,35.9993929188323,4.84740545533196,0.000607081167672163
7578,36,35.9992022179003,4.84748373843363,0.000797782099716926
7596,36,35.9991686793396,4.84756202153531,0.000831320660431345
7614,36,35.9992872425218,4.84764030463699,0.000712757478169124
7632,36,35.9995530097709,4.84771858773866,0.000446990229065136
7650,36,35.9998253662566,4.84779687084034,0.000174633743426966
7668,36,36.000096237106,4.84787515394202,-9.62371059785028e-05
7686,36,36.0003656701567,4.84795343704369,-0.000365670156654119
7704,36,36.0006337117057,4.84803172014537,-0.000633711705702922
7722,36,36.0009004065595,4.84811000324705,-0.000900406559487976
7740,36,36.0011657980816,4.84818828634872,-0.0011657980815869
7758,36,36.0014299282393,4.8482665694504,-0.00142992823928978
7776,36,36.0016928376485,4.84834485255208,-0.00169283764851968
7794,36,36.0019545656174,4.84842313565375,-0.00195456561738894
7812,36,36.0022151501883,4.84723897772162,-0.00221515018827034
7830,36,36.0024746281786,4.84605481978948,-0.00247462817858235
7848,36,36.0027330352202,4.84487066185734,-0.00273303522021706
7866,36,36.0029904057977,4.84368650392521,-0.0029904057977177
7884,36,36.0031357289719,4.84250234599307,-0.00313572897189829
7902,36,36.0031661868443,4.84131818806093,-0.0031661868442896
7920,36,36.0030854780776,4.84013403012879,-0.00308547807760817
7938,36,36.0028971822376,4.83894987219666,-0.00289718223762492
7956,36,36.0026047636281,4.83776571426452,-0.00260476362809925
