Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Erro_Temperatura,Erro_Umidade
2880,30,50,27.603396014564,46.6432384514907,2.39660398543603,3.35676154850927
2898,30,50,27.603398544045,46.6434565738813,2.39660145595498,3.35654342611866
2916,30,50,27.6034008453036,46.6436672758657,2.39659915469642,3.35633272413433
2934,30,50,27.603402933573,46.6438708048303,2.39659706642696,3.35612919516973
2952,30,50,27.6034048231783,46.644067400185,2.39659517682171,3.35593259981496
2970,30,50,27.603406527587,46.6442572936056,2.396593472413,3.35574270639442
2988,30,50,27.603408059458,46.6444407092691,2.39659194054197,3.35555929073089
3006,30,50,27.6034094306871,46.6446178640839,2.39659056931287,3.35538213591612
3024,30,50,27.6034106524503,46.6447889679123,2.39658934754969,3.35521103208767
3042,30,50,27.6034117352447,46.6449542237881,2.3965882647553,3.35504577621187
3060,30,50,27.6034126889272,46.6451138281272,2.39658731107283,3.35488617187282
3078,30,50,27.6034135227509,46.6452679709327,2.39658647724911,3.35473202906729
3096,30,50,27.6034142453999,46.6454168359946,2.39658575460014,3.35458316400535
3114,30,50,27.6034148650215,46.6455606010833,2.39658513497847,3.35443939891667
3132,30,50,27.6034153892576,46.6456994381377,2.39658461074244,3.3543005618623
3150,30,50,27.603415825273,46.6458335134481,2.39658417472695,3.35416648655193
3168,30,50,27.6034161797839,46.6459629878338,2.39658382021605,3.35403701216623
3186,30,50,27.6034164590831,46.6460880168155,2.39658354091691,3.3539119831845
3204,30,50,27.6034166690647,46.6462087507827,2.39658333093526,3.35379124921727
3222,30,50,27.6034168152478,46.6463253351563,2.39658318475225,3.35367466484372
3240,30,50,27.6034169027975,46.646437910546,2.39658309720251,3.35356208945404
3258,30,50,27.6034169365465,46.6465466129038,2.39658306345352,3.35345338709624
3276,30,50,27.603416921014,46.6466515736723,2.39658307898603,3.35334842632769
3294,30,50,27.6034168604243,46.6467529199291,2.39658313957571,3.35324708007091
3312,30,50,27.6034167587243,46.6468507745262,2.39658324127566,3.35314922547379
3330,30,50,27.6034166195999,46.646945256226,2.39658338040006,3.35305474377397
3348,30,50,27.6034164464914,46.6470364798327,2.39658355350861,3.35296352016728
3366,30,50,27.603416242608,46.6471245563198,2.39658375739197,3.3528754436802
3384,30,50,27.6034160109422,46.6472095929539,2.39658398905785,3.35279040704612
3402,30,50,27.6034157542819,46.6472916934145,2.3965842457181,3.35270830658551
3420,30,50,27.6034154752237,46.6473709579104,2.39658452477634,3.35262904208957
3438,30,50,27.6034151761836,46.6474474832924,2.39658482381639,3.35255251670759
3456,30,50,27.6034148594087,46.6475213631623,2.39658514059135,3.35247863683772
3474,30,50,27.6034145269867,46.6475926879789,2.39658547301325,3.35240731202114
3492,30,50,27.6034141808566,46.6476615451605,2.39658581914338,3.35233845483946
3510,30,50,27.6034138228169,46.6477280191847,2.39658617718307,3.35227198081535
3528,30,50,27.6034134545349,46.6477921916838,2.39658654546507,3.35220780831622
3546,30,50,27.6034130775546,46.647854141539,2.39658692244539,3.35214585846103
3564,30,50,27.6034126933043,46.6479139449702,2.39658730669566,3.35208605502982
3582,30,50,27.6034123031042,46.6479716756237,2.39658769689585,3.35202832437628
3600,30,50,27.6034119081726,46.6480274046571,2.39658809182744,3.35197259534291
3618,30,50,27.6034115096329,46.648081200821,2.39658849036707,3.351918799179
3636,30,50,27.6034111085196,46.6481331305389,2.39658889148042,3.35186686946112
3654,30,50,27.6034107057835,46.6481832579839,2.39658929421653,3.35181674201612
3672,30,50,27.6034103022975,46.6482316451533,2.39658969770248,3.35176835484666
3690,30,50,27.6034098988617,46.648278351941,2.39659010113829,3.35172164805903
3708,30,50,27.6034094962078,46.6483234362067,2.39659050379216,3.35167656379333
3726,30,50,27.6034090950039,46.6483669538441,2.39659090499607,3.35163304615588
3744,30,50,27.6034086958585,46.6484089588463,2.39659130414148,3.35159104115373
3762,30,50,27.6034082993245,46.6484495033686,2.39659170067546,3.3515504966314
3780,30,50,27.6034079059031,46.6484886377905,2.3965920940969,3.35151136220954
3798,30,50,27.603407516047,46.6485264107744,2.39659248395301,3.35147358922563
3816,30,50,27.6034071301639,46.6485628693234,2.39659286983612,3.35143713067658
3834,30,50,27.6034067486195,46.6485980588368,2.39659325138047,3.35140194116322
3852,30,50,27.6034063717406,46.6486320231635,2.39659362825936,3.35136797683653
3870,30,50,27.6034059998176,46.6486648046543,2.39659400018244,3.35133519534568
3888,30,50,27.6034056331069,46.6486964442123,2.39659436689311,3.35130355578772
3906,30,50,27.6034052718339,46.6487269813411,2.39659472816614,3.35127301865893
3924,30,50,27.6034049161946,46.6487564541922,2.39659508380537,3.35124354580778
3942,30,50,27.6034045663583,46.6487848996106,2.39659543364165,3.35121510038935
3960,30,50,27.6034042224692,46.6488123531786,2.39659577753081,3.35118764682138
3978,30,50,27.6034038846482,46.6488388492584,2.39659611535179,3.35116115074159
3996,30,50,27.6034035529951,46.6488644210334,2.39659644700494,3.35113557896658
4014,30,50,27.6034032275897,46.648889100548,2.39659677241031,3.35111089945197
4032,30,50,27.6034029084938,46.6489129187462,2.39659709150618,3.35108708125384
4050,30,50,27.6034025957524,46.6489359055085,2.39659740424759,3.35106409449154
4068,30,50,27.603402289395,46.6489580896883,2.39659771060501,3.35104191031168
4086,30,50,27.6034019894369,46.6489794991468,2.39659801056306,3.35102050085325
4104,30,50,27.6034016958806,46.649000160786,2.39659830411935,3.35099983921401
4122,30,50,27.6034014087166,46.6490201005821,2.39659859128337,3.35097989941794
4140,30,50,27.6034011279245,46.6490393436163,2.39659887207547,3.35096065638371
4158,30,50,27.6034008534741,46.6490579141057,2.39659914652588,3.35094208589432
4176,30,50,27.6034005853262,46.6490758354323,2.39659941467384,3.3509241645677
4194,30,50,27.6034003234332,46.6490931301718,2.39659967656675,3.35090686982821
4212,30,50,27.6034000677406,46.6491098201208,2.39659993225937,3.35089017987923
4230,30,50,27.6033998181869,46.6491259263234,2.39660018181312,3.35087407367658
4248,30,50,27.6033995747046,46.6491414690972,2.39660042529539,3.35085853090284
4266,30,50,27.6033993372211,46.6491564680575,2.39660066277891,3.35084353194254
4284,30,50,27.6033991056588,46.6491709421418,2.39660089434115,3.3508290578582
4302,30,50,27.6033988799362,46.6491849096329,2.39660112006381,3.35081509036712
4320,30,50,27.6033986599677,46.649198388181,2.39660134003227,3.35080161181902
4338,30,50,27.6033984456649,46.6492113948256,2.39660155433513,3.35078860517437
4356,30,50,27.6033982369362,46.6492239460165,2.39660176306382,3.35077605398348
4374,30,50,27.6033980336879,46.6492360576337,2.39660196631212,3.35076394236633
4392,30,50,27.6033978358242,46.649247745007,2.39660216417583,3.35075225499297
4410,30,50,27.6033976432476,46.6492590229353,2.39660235675243,3.35074097706469
4428,30,50,27.6033974558593,46.6492699057042,2.39660254414073,3.35073009429581
4446,30,50,27.6033972735594,46.649280407104,2.39660272644061,3.35071959289601
4464,30,50,27.6033970962473,46.6492905404466,2.39660290375272,3.35070945955338
4482,30,50,27.6033969238218,46.6493003185821,2.39660307617824,3.35069968141789
4500,30,50,27.6033967561814,46.6493097539144,2.39660324381864,3.35069024608558
4518,30,50,27.6033965932245,46.6493188584168,2.39660340677551,3.35068114158318
4536,30,50,27.6033964348497,46.6493276436467,2.39660356515031,3.35067235635328
4554,30,50,27.6033962809558,46.64933612076,2.39660371904422,3.35066387924002
4572,30,50,27.603396131442,46.6493443005248,2.396603868558,3.35065569947525
4590,30,50,27.6033959862082,46.6493521933348,2.3966040137918,3.35064780666516
4608,30,50,27.6033958451549,46.6493598092226,2.39660415484507,3.35064019077737
4626,30,50,27.6033957081836,46.6493671578715,2.39660429181641,3.35063284212848
4644,30,50,27.6033955751965,46.649374248628,2.39660442480347,3.35062575137199
4662,30,50,27.6033954460971,46.6493810905133,2.39660455390286,3.35061890948668
4680,30,50,27.6033953207899,46.6493876922346,2.39660467921006,3.35061230776542
4698,30,50,27.6033951991807,46.6493940621958,2.39660480081934,3.35060593780423
4716,30,50,27.6033950811763,46.6494002085082,2.39660491882367,3.35059979149183
4734,30,50,27.6033949666853,46.6494061390004,2.39660503331471,3.35059386099957
4752,30,50,27.6033948556173,46.6494118612284,2.3966051443827,3.3505881387716
4770,30,50,27.6033947478835,46.6494173824846,2.39660525211646,3.35058261751541
4788,30,50,27.6033946433967,46.6494227098072,2.39660535660332,3.35057729019275
4806,30,50,27.6033945420709,46.6494278499892,2.39660545792911,3.35057215001084
4824,30,50,27.6033944438219,46.6494328095862,2.39660555617811,3.35056719041378
4842,30,50,27.603394348567,46.6494375949255,2.39660565143303,3.35056240507446
4860,30,50,27.603394256225,46.6494422121135,2.39660574377502,3.3505577878865
4878,30,50,27.6033941667164,46.6494466670433,2.39660583328362,3.35055333295669
4896,30,50,27.6033940799632,46.6494509654025,2.39660592003678,3.35054903459755
4914,30,50,27.6033939958892,46.6494551126798,2.39660600411082,3.35054488732021
4932,30,50,27.6033939144195,46.6494591141725,2.39660608558046,3.35054088582748
4950,30,50,27.6033938354812,46.6494629749928,2.39660616451882,3.35053702500723
4968,30,50,27.6033937590026,46.649466700074,2.3966062409974,3.35053329992596
4986,30,50,27.6033936849139,46.6494702941775,2.39660631508611,3.35052970582254
5004,30,50,27.6033936131467,46.6494737618977,2.39660638685326,3.35052623810228
5022,30,50,27.6033935436344,46.6494771076689,2.39660645636557,3.35052289233113
5040,30,50,27.6033934763118,46.6494803357699,2.39660652368821,3.35051966423008
5058,30,50,27.6033934111152,46.6494834503303,2.39660658888479,3.35051654966975
5076,30,50,27.6033933479826,46.6494864553348,2.39660665201739,3.3505135446652
5094,30,50,27.6033932868534,46.6494893546291,2.39660671314656,3.35051064537093
5112,30,50,27.6033932276687,46.649492151924,2.39660677233134,3.35050784807598
5130,30,50,27.6033931703707,46.6494948508007,2.39660682962932,3.35050514919926
5148,30,50,27.6033931149034,46.649497454715,2.3966068850966,3.35050254528505
5166,30,50,27.6033930612121,46.6494999670014,2.39660693878787,3.35050003299857
5184,30,50,27.6033930092436,46.6495023908782,2.39660699075637,3.35049760912185
5202,30,50,27.603392958946,46.6495047294504,2.39660704105398,3.35049527054956
5220,30,50,27.6033929102688,46.6495069857148,2.3966070897312,3.35049301428518
5238,30,50,27.6033928631628,46.6495091625628,2.39660713683719,3.35049083743716
5256,30,50,27.6033928175802,46.6495112627848,2.39660718241978,3.35048873721522
5274,30,50,27.6033927734745,46.6495132890731,2.39660722652552,3.35048671092687
5292,30,50,27.6033927308003,46.649515244026,2.39660726919969,3.35048475597401
5310,30,50,27.6033926895137,46.6495171301504,2.39660731048631,3.35048286984956
5328,30,50,27.6033926495718,46.6495189498657,2.39660735042821,3.35048105013434
5346,30,50,27.603392610933,46.649520705506,2.39660738906701,3.35047929449401
5364,30,50,27.6033925735568,46.6495223993239,2.39660742644315,3.35047760067607
5382,30,50,27.603392537404,46.649524033493,2.39660746259597,3.350475966507
5400,30,50,27.6033925024363,46.6495256101105,2.39660749756365,3.35047438988954
5418,36,50,27.6033924686167,46.6495271312,8.39660753138332,3.35047286879998
5436,36,50,27.603392435909,46.6495285987144,8.396607564091,3.35047140128563
5454,36,50,27.6033924042783,46.6495300145377,8.39660759572172,3.35046998546228
5472,36,50,27.6341322491436,46.6495313804881,8.3658677508564,3.35046861951187
5490,36,50,28.1779442791917,46.6495326983199,7.82205572080834,3.35046730168013
5508,36,50,28.7041461765092,46.6495339697256,7.29585382349081,3.35046603027438
5526,36,50,29.2131507157529,46.1517681698046,6.78684928424707,3.84823183019536
5544,36,50,29.7002524364819,45.2919045693241,6.29974756351807,4.70809543067585
5562,36,50,30.1222918679414,44.5740843971704,5.87770813205862,5.42591560282965
5580,36,50,30.4806019594286,44.0522892731645,5.51939804057136,5.94771072683552
5598,36,50,30.7691450042136,43.7223460302092,5.23085499578635,6.27765396979077
5616,36,50,30.9875856342315,43.5608929485887,5.01241436576851,6.43910705141134
5634,36,50,31.1478186425951,43.5156258269967,4.8521813574049,6.48437417300325
5652,36,50,31.261992725343,43.5443327267808,4.73800727465695,6.4556672732192
5670,36,50,31.342056756367,43.6154703224797,4.65794324363303,6.38452967752027
5688,36,50,31.3987820898575,43.7059004282444,4.60121791014254,6.29409957175564
5706,36,50,31.4403597364842,43.7999958174216,4.55964026351579,6.20000418257841
5724,36,50,31.4727151900673,43.8871362873762,4.52728480993269,6.11286371262376
5742,36,50,31.4998465802939,43.9610767946497,4.50015341970608,6.0389232053503
5760,36,50,31.5241937540557,44.019382839602,4.47580624594431,5.98061716039798
5778,36,50,31.5470810988339,44.062285766204,4.45291890116606,5.93771423379599
5796,36,50,31.5690685786953,44.0916700880585,4.43093142130473,5.90832991194148
5814,36,50,31.5902439859226,44.1102074013059,4.40975601407737,5.88979259869406
5832,36,50,31.6104542275605,44.120697373077,4.38954577243955,5.87930262692305
5850,36,50,31.6294636719075,44.1256732129042,4.37053632809252,5.87432678709577
5868,36,50,31.6470537695429,44.1272084230572,4.35294623045708,5.87279157694279
5886,36,50,31.6630752701934,44.1268630364091,4.33692472980655,5.87313696359091
5904,36,50,31.6774653413386,44.1257164402274,4.32253465866143,5.87428355977263
5922,36,50,31.6902428992206,44.1244435482449,4.30975710077938,5.87555645175514
5940,36,50,31.7014922581082,44.1234074008004,4.29850774189183,5.87659259919961
5958,36,50,31.7113424619928,44.1227508134512,4.28865753800717,5.87724918654878
5976,36,50,31.7199471562044,44.1224764999067,4.28005284379562,5.87752350009332
5994,36,50,31.7274676324795,44.1225108014122,4.27253236752045,5.87748919858781
6012,36,50,31.734060154625,44.1227499266018,4.26593984537499,5.87725007339816
6030,36,50,31.739867646061,44.1230901311632,4.26013235393904,5.8769098688368
6048,36,50,31.7450152013275,44.1234447170934,4.25498479867252,5.87655528290659
6066,36,50,31.7496085983598,44.1237512181272,4.25039140164021,5.87624878187277
6084,36,50,31.7537349230081,44.1239719974427,4.2462650769919,5.87602800255728
