Tempo,Referencia_Umidade,Saida_Umidade,Sinal_Controle_Umidade,Erro_Umidade
3510,50,50,22.5112319697328,0
3528,50,50,22.5112319697328,0
3546,50,50,22.5112319697328,0
3564,50,50,22.5112319697328,0
3582,50,50,22.5112319697328,0
3600,50,50,22.5112319697328,0
3618,60,50,67.5112319697328,10
3636,60,51.10475,47.5398569697328,8.89525
3654,60,60.02453054375,14.0579695228578,-0.0245305437500036
3672,60,63.5405176554142,16.0633233359938,-3.54051765541423
3690,60,60.5132494663396,34.9477455824511,-0.513249466339566
3708,60,58.6125904026905,37.189550257553,1.38740959730954
3726,60,60.4774089045374,25.6902536705985,-0.477408904537363
3744,60,62.3013822475753,20.9733061783531,-2.30138224757525
3762,60,61.6866937353195,26.2366600457921,-1.68669373531951
3780,60,60.3781414205755,30.052421569969,-0.378141420575474
3798,60,60.271561069438,27.7258578103119,-0.271561069437972
3816,60,60.8311758562978,24.8586500324485,-0.83117585629784
3834,60,60.8322905978222,25.5572753411597,-0.832290597822208
3852,60,60.3145693335996,27.4731052142989,-0.314569333599636
3870,60,60.0237418273147,27.589101797336,-0.023741827314737
3888,60,60.1215174190314,26.5555857083837,-0.121517419031441
3906,60,60.2062917158026,26.3088938468313,-0.206291715802571
3924,60,60.0837750572948,26.9266215457573,-0.0837750572947797
3942,60,59.9419804907614,27.2777762494944,0.0580195092385765
3960,60,59.9377589218681,27.0421939310671,0.0622410781319331
3978,60,59.9937865145444,26.8127471653027,0.00621348545556089
3996,60,59.9948170269844,26.9232717874033,0.00518297301557169
4014,60,59.9555792135913,27.1044944590599,0.044420786408665
4032,60,59.945182908493,27.0950125984204,0.0548170915069619
4050,60,59.969414069294,26.9925883103728,0.0305859307059677
4068,60,59.9870517475617,26.9769740451234,0.0129482524383278
4086,60,59.9834838892103,27.0347788904592,0.0165161107897234
4104,60,59.9787564937518,27.0571745087144,0.0212435062481973
4122,60,59.9858326843624,27.0264986131739,0.0141673156376072
4140,60,59.9956678694432,27.0034763193501,0.00433213055676873
4158,60,59.9982682227145,27.0136111650695,0.00173177728552787
4176,60,59.996566966101,27.0273334150152,0.00343303389895766
4194,60,59.9972587530183,27.02253437761,0.00274124698165679
4212,60,60.0003315539677,27.0114609706634,-0.000331553967669151
4230,60,60.001943032035,27.0101891442751,-0.00194303203504376
4248,60,60.0013002542943,27.0153330842258,-0.00130025429426439
4266,60,60.0006072483682,27.0165159282644,-0.000607248368204694
4284,60,60.0009706578043,27.013190949766,-0.000970657804252539
4302,60,60.0014389159907,27.0113252778971,-0.00143891599066137
4320,60,60.001195355272,27.0126383595086,-0.00119535527198167
4338,60,60.000658523615,27.0139693028918,-0.000658523614987416
4356,60,60.000450887945,27.0135007382852,-0.000450887944992928
4374,60,60.000500269248,27.0126378071092,-0.000500269248007612
4392,60,60.0004361897656,27.0127747927619,-0.000436189765643746
4410,60,60.000220291811,27.0134000797103,-0.000220291810968831
4428,60,60.0000659007546,27.013552897649,-6.5900754648851e-05
4446,60,60.000046825538,27.0132970036341,-4.68255379573179e-05
4464,60,60.0000518457566,27.013212849448,-5.18457565590325e-05
4482,60,60.0000064954737,27.0134010432798,-6.49547369846459e-06
4500,60,59.999954354279,27.0135417303536,4.5645721044707e-05
4518,60,59.9999458042208,27.0134987460864,5.41957792208336e-05
4536,60,59.9999633072785,27.0134299801,3.66927215225132e-05
4554,60,59.9999694220806,27.0134558159667,3.05779194178513e-05
4572,60,59.9999627366612,27.0135134189179,3.7263338803939e-05
4590,60,59.9999629305697,27.0135178071604,3.70694303342134e-05
4608,60,59.999973979741,27.0134870084216,2.60202590212089e-05
4626,60,59.9999840410847,27.0134768408471,1.5958915327019e-05
4644,60,59.9999871386902,27.0134910037672,1.28613097842845e-05
4662,60,59.9999883887837,27.0134980042124,1.16112162800164e-05
4680,60,59.999992338779,27.0134885350287,7.66122097672906e-06
4698,60,59.9999969886495,27.0134793412125,3.011350472093e-06
4716,60,59.9999992003537,27.0134801939599,7.99646272753307e-07
4734,60,59.9999995041144,27.0134836502684,4.9588560813163e-07
4752,60,60.0000000231879,27.0134821699018,-2.31879013767866e-08
4770,60,60.0000011024867,27.0134783396103,-1.10248667795076e-06
4788,60,60.000001708322,27.0134772207055,-1.70832202428528e-06
4806,60,60.0000015131313,27.0134784565736,-1.51313126650621e-06
4824,60,60.0000011577399,27.0134789088875,-1.1577399163798e-06
4842,60,60.0000010782699,27.01347797685,-1.07826987516546e-06
4860,60,60.0000010680213,27.0134773248935,-1.06802133359452e-06
4878,60,60.0000008685451,27.0134776680287,-8.68545114940389e-07
4896,60,60.0000005746323,27.0134781574113,-5.74632316840962e-07
4914,60,60.0000003848463,27.0134781363065,-3.84846330803157e-07
4932,60,60.0000003040755,27.0134779277803,-3.04075456369901e-07
4950,60,60.0000002219302,27.0134779838546,-2.21930157806582e-07
4968,60,60.0000001100082,27.0134782122479,-1.10008173237475e-07
4986,60,60.0000000248285,27.0134783167083,-2.48285161319473e-08
5004,60,59.9999999930092,27.0134782771218,6.99083813060497e-09
5022,60,59.9999999827708,27.0134782630511,1.7229183413292e-08
5040,60,59.999999965763,27.0134783277241,3.42369901318307e-08
5058,60,59.9999999493322,27.0134783847654,5.06677508838038e-08
5076,60,59.9999999479534,27.0134783834424,5.20465519571189e-08
5094,60,59.9999999573345,27.0134783644935,4.26655475394e-08
5112,60,59.9999999651099,27.0134783695988,3.48900925928319e-08
5130,60,59.9999999687289,27.0134783863091,3.12710568550756e-08
5148,60,59.9999999733678,27.0134783883076,2.66321507069733e-08
5166,60,59.9999999807373,27.0134783777388,1.92626572470544e-08
5184,60,59.9999999875193,27.0134783715902,1.24806760481988e-08
5202,60,59.9999999915294,27.0134783733491,8.47060022124424e-09
5220,60,59.9999999940517,27.0134783742541,5.94828009070625e-09
5238,60,59.9999999966849,27.0134783704237,3.31511529338968e-09
5256,60,59.9999999991425,27.0134783662884,8.57518500652077e-10
5274,60,60.0000000005487,27.0134783653044,-5.48681100553949e-10
5292,60,60.000000001024,27.0134783657037,-1.02397024193124e-09
5310,60,60.0000000012799,27.0134783649905,-1.27992194620674e-09
5328,60,60.0000000015686,27.0134783635633,-1.56860835431871e-09
5346,60,60.0000000016615,27.0134783629385,-1.66148339530992e-09
5364,60,60.0000000014634,27.0134783631846,-1.46344802942622e-09
5382,60,60.0000000011735,27.0134783633616,-1.17351106609931e-09
5400,60,60.0000000009615,27.0134783631489,-9.6152774631264e-10
5418,60,60.0000000007976,27.0134783629819,-7.97570010035997e-10
5436,60,60.0000000006054,27.0134783631201,-6.05375305440248e-10
5454,60,60.0000000004037,27.0134783633407,-4.03666433612671e-10
5472,60,60.0000000002524,27.0134783634162,-2.52398990596703e-10
5490,60,60.0000000001586,27.0134783634094,-1.58621560331085e-10
5508,60,60.0000000000877,27.0134783634616,-8.77165007295844e-11
5526,60,60.0000000000236,27.0134783635646,-2.35758079725201e-11
5544,60,59.9999999999778,27.0134783636304,2.21689333557151e-11
5562,60,59.9999999999573,27.0134783636424,4.2703618419182e-11
5580,60,59.9999999999513,27.0134783636496,4.86934936816397e-11
5598,60,59.9999999999483,27.0134783636755,5.16919840265473e-11
5616,60,59.9999999999476,27.0134783636986,5.24238430443802e-11
5634,60,59.9999999999523,27.013478363702,4.76774175695027e-11
5652,60,59.999999999961,27.0134783636962,3.89732690564415e-11
5670,60,59.9999999999694,27.0134783636954,3.06101810565451e-11
5688,60,59.9999999999758,27.0134783636984,2.41513475884858e-11
5706,60,59.9999999999816,27.0134783636974,1.83746351467562e-11
5724,60,59.9999999999874,27.0134783636923,1.26192389870994e-11
5742,60,59.9999999999923,27.013478363688,7.72359953771229e-12
5760,60,59.9999999999956,27.0134783636866,4.36273239756702e-12
5778,60,59.9999999999979,27.0134783636855,2.1458390619955e-12
5796,60,59.9999999999996,27.0134783636833,4.33431068813661e-13
5814,60,60.0000000000009,27.0134783636811,-8.59756710269721e-13
5832,60,60.0000000000016,27.0134783636801,-1.55608859131462e-12
5850,60,60.0000000000018,27.0134783636798,-1.76214598468505e-12
5868,60,60.0000000000018,27.0134783636794,-1.75504055732745e-12
5886,60,60.0000000000017,27.0134783636789,-1.67688085639384e-12
5904,60,60.0000000000015,27.0134783636786,-1.51345602716901e-12
5922,60,60.0000000000013,27.0134783636786,-1.26476606965298e-12
5940,60,60.000000000001,27.0134783636788,-9.87654402706539e-13
5958,60,60.0000000000007,27.0134783636788,-7.46069872548105e-13
5976,60,60.0000000000005,27.0134783636788,-5.47117906535277e-13
5994,60,60.0000000000004,27.0134783636789,-3.83693077310454e-13
6012,60,60.0000000000002,27.013478363679,-2.41584530158434e-13
6030,60,60.0000000000001,27.0134783636791,-1.27897692436818e-13
6048,60,60,27.0134783636792,-4.9737991503207e-14
6066,60,60,27.0134783636792,0
6084,60,60,27.0134783636793,2.8421709430404e-14
6102,60,60,27.0134783636793,4.9737991503207e-14
6120,60,59.9999999999999,27.0134783636793,5.6843418860808e-14
6138,60,59.9999999999999,27.0134783636793,5.6843418860808e-14
6156,60,59.9999999999999,27.0134783636794,5.6843418860808e-14
6174,60,60,27.0134783636794,4.9737991503207e-14
6192,60,60,27.0134783636794,4.2632564145606e-14
6210,60,60,27.0134783636794,4.2632564145606e-14
6228,60,60,27.0134783636794,3.5527136788005e-14
6246,60,60,27.0134783636794,2.8421709430404e-14
6264,60,60,27.0134783636794,2.1316282072803e-14
6282,60,60,27.0134783636794,1.4210854715202e-14
6300,60,60,27.0134783636794,7.105427357601e-15
6318,60,60,27.0134783636794,0
6336,60,60,27.0134783636794,0
6354,60,60,27.0134783636794,0
6372,60,60,27.0134783636794,0
6390,60,60,27.0134783636794,0
6408,60,60,27.0134783636794,0
6426,60,60,27.0134783636794,0
6444,60,60,27.0134783636794,0
6462,60,60,27.0134783636794,0
6480,60,60,27.0134783636794,0
6498,60,60,27.0134783636794,0
6516,60,60,27.0134783636794,0
6534,60,60,27.0134783636794,0
6552,60,60,27.0134783636794,0
6570,60,60,27.0134783636794,0
6588,60,60,27.0134783636794,0
6606,60,60,27.0134783636794,0
6624,60,60,27.0134783636794,0
6642,60,60,27.0134783636794,0
6660,60,60,27.0134783636794,0
6678,60,60,27.0134783636794,0
6696,60,60,27.0134783636794,0
6714,60,60,27.0134783636794,0
6732,60,60,27.0134783636794,0
6750,60,60,27.0134783636794,0
6768,60,60,27.0134783636794,0
6786,60,60,27.0134783636794,0
6804,60,60,27.0134783636794,0
6822,60,60,27.0134783636794,0
6840,60,60,27.0134783636794,0
6858,60,60,27.0134783636794,0
6876,60,60,27.0134783636794,0
6894,60,60,27.0134783636794,0
6912,60,60,27.0134783636794,0
6930,60,60,27.0134783636794,0
6948,60,60,27.0134783636794,0
6966,60,60,27.0134783636794,0
6984,60,60,27.0134783636794,0
7002,60,60,27.0134783636794,0
7020,60,60,27.0134783636794,0
7038,60,60,27.0134783636794,0
7056,60,60,27.0134783636794,0
7074,60,60,27.0134783636794,0
7092,60,60,27.0134783636794,0
7110,60,60,27.0134783636794,0
7128,60,60,27.0134783636794,0
7146,60,60,27.0134783636794,0
7164,60,60,27.0134783636794,0
7182,60,60,27.0134783636794,0
7200,60,60,27.0134783636794,0
7218,55,60,4.51347836367937,-5
7236,55,59.447625,14.4991658636794,-4.447625
7254,55,54.987734728125,31.2401095871168,0.0122652718749947
7272,55,53.2297411722929,30.2374326805489,1.77025882770711
7290,55,54.7433752668302,20.7952215573202,0.256624733169772
7308,55,55.6937047986548,19.6743192197692,-0.693704798654785
7326,55,54.7612955477313,25.4239675132465,0.238704452268671
7344,55,53.8493088762124,27.7824412593692,1.15069112378762
7362,55,54.1566531323402,25.1507643256497,0.843346867659754
7380,55,54.8109292897123,23.2428835635612,0.189070710287737
7398,55,54.864219465281,24.4061654433897,0.135780534718975
7416,55,54.5844120718511,25.8397693323215,0.415587928148916
7434,55,54.5838547010889,25.4904566779659,0.416145298911104
7452,55,54.8427153332002,24.5325417413963,0.157284666799825
7470,55,54.9881290863426,24.4745434498777,0.0118709136573685
7488,55,54.9392412904843,24.9913014943539,0.0607587095157172
7506,55,54.8968541420987,25.1146474251301,0.103145857901282
7524,55,54.9581124713526,24.8057835756671,0.0418875286473934
7542,55,55.0290097546193,24.6302062237985,-0.0290097546192811
7560,55,55.031120539066,24.7479973830122,-0.0311205390659666
7578,55,55.0031067427278,24.8627207658944,-0.00310674272778755
7596,55,55.0025914865078,24.8074584548441,-0.00259148650778229
7614,55,55.0222103932043,24.7168471190158,-0.0222103932043183
7632,55,55.0274085457535,24.7215880493355,-0.027408545753481
7650,55,55.015292965353,24.7728001933593,-0.0152929653529981
7668,55,55.0064741262192,24.780607325984,-0.00647412621916743
7686,55,55.0082580553949,24.7517049033162,-0.00825805539485458
7704,55,55.0106217531241,24.7405070941885,-0.0106217531240986
7722,55,55.0070836578188,24.7558450419588,-0.00708365781881071
7740,55,55.0021660652784,24.7673561888707,-0.00216606527838792
7758,55,55.0008658886428,24.762288766011,-0.000865888642763935
7776,55,55.0017165169495,24.7554276410381,-0.00171651694947883
7794,55,55.0013706234908,24.7578271597408,-0.00137062349082129
7812,55,54.9998342230162,24.7633638632141,0.000165776983848787
7830,55,54.9990284839825,24.7639997764082,0.000971516017528984
7848,55,54.9993498728529,24.7614278064328,0.000650127147132196
7866,55,54.9996963758159,24.7608363844136,0.0003036241841059
7884,55,54.9995146710979,24.7624988736628,0.000485328902129822
7902,55,54.9992805420047,24.7634317095972,0.00071945799532358
